DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2017-Jun-18,15:29:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,15:45:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-18,16:01:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-18,16:17:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,16:33:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,16:49:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-18,17:05:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-18,17:21:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-18,17:37:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-18,17:53:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-18,18:09:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-18,18:25:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-18,18:41:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-18,18:57:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-18,19:13:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-18,19:29:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-18,19:45:00,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-18,20:01:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,20:17:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,20:33:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,20:49:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,21:05:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,21:21:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,21:37:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,21:53:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,22:09:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,22:25:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,22:41:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,22:57:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,23:13:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,23:29:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,23:45:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-19,00:01:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-19,00:17:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-19,00:33:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-19,00:49:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-19,01:05:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-19,01:21:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-19,01:37:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-19,01:53:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-19,02:09:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-19,02:25:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-19,02:41:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-19,02:57:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,03:13:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,03:29:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,03:45:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,04:01:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,04:17:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,04:33:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,04:49:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-19,05:05:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-19,05:21:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,05:37:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-19,05:53:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,06:09:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,06:25:01,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-19,06:41:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-19,06:57:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,07:13:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,07:29:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,07:45:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,08:01:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-19,08:17:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-19,08:33:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-19,08:49:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-19,09:05:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-19,09:21:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-19,09:37:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-19,09:53:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-19,10:09:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-19,10:25:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-19,10:41:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-19,10:57:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-19,11:13:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-19,11:29:01,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-19,11:45:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-19,12:01:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-19,12:17:01,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-19,12:33:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-19,12:49:01,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-19,13:05:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-19,13:21:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-19,13:37:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-19,13:53:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-19,14:09:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-19,14:25:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-19,14:41:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-19,14:57:01,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-19,15:13:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-19,15:29:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-19,15:45:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-19,16:01:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-19,16:17:01,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-19,16:33:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-19,16:49:01,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-19,17:05:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-19,17:21:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-19,17:37:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-19,17:53:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-19,18:09:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-19,18:25:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-19,18:41:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-19,18:57:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-19,19:13:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-19,19:29:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-19,19:45:01,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-19,20:01:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-19,20:17:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-19,20:33:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-19,20:49:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-19,21:05:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-19,21:21:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-19,21:37:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-19,21:53:01,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-19,22:09:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-19,22:25:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-19,22:41:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-19,22:57:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-19,23:13:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-19,23:29:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-19,23:45:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-20,00:01:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-20,00:17:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-20,00:33:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,00:49:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,01:05:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,01:21:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,01:37:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,01:53:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,02:09:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,02:25:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,02:41:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,02:57:01,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-20,03:13:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,03:29:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,03:45:01,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,04:01:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,04:17:01,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-20,04:33:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-20,04:49:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,05:05:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,05:21:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,05:37:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,05:53:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,06:09:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-20,06:25:01,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-20,06:41:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,06:57:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,07:13:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-20,07:29:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-20,07:45:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-20,08:01:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-20,08:17:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-20,08:33:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-20,08:49:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-20,09:05:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-20,09:21:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,09:37:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,09:53:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-20,10:09:01,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-20,10:25:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-20,10:41:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-20,10:57:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-20,11:13:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-20,11:29:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-20,11:45:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-20,12:01:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-20,12:17:01,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-20,12:33:00,0.00000,N,0.00000,W,5.9,23.75,1,IN,IN
2017-Jun-20,12:49:01,0.00000,N,0.00000,W,5.9,24.00,1,IN,IN
2017-Jun-20,13:05:01,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-20,13:21:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-20,13:37:01,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,13:53:01,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-20,14:09:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-20,14:25:01,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,14:41:00,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,14:57:01,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,15:13:00,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,15:29:00,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,15:45:00,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-20,16:01:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-20,16:17:00,0.00000,N,0.00000,W,5.9,24.00,1,IN,IN
2017-Jun-20,16:33:01,0.00000,N,0.00000,W,5.9,23.50,1,IN,IN
2017-Jun-20,16:49:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-20,17:05:01,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-20,17:21:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-20,17:37:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-20,17:53:01,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-20,18:09:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-20,18:25:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-20,18:41:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-20,18:57:01,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-20,19:13:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-20,19:29:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-20,19:45:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-20,20:01:01,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-20,20:17:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,20:33:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,20:49:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,21:05:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,21:21:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,21:37:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,21:53:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,22:09:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,22:25:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,22:41:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,22:57:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,23:13:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,23:29:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-20,23:45:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-21,00:01:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-21,00:17:01,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-21,00:33:01,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-21,00:49:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-21,01:05:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-21,01:21:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-21,01:37:01,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-21,01:53:01,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-21,02:09:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-21,02:25:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-21,02:41:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-21,02:57:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-21,03:13:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-21,03:29:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-21,03:45:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-21,04:01:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,04:17:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,04:33:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,04:49:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,05:05:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,05:21:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-21,05:37:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-21,05:53:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-21,06:09:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-21,06:25:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-21,06:41:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-21,06:57:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-21,07:13:01,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-21,07:29:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-21,07:45:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,08:01:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-21,08:17:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-21,08:33:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-21,08:49:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-21,09:05:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-21,09:21:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-21,09:37:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-21,09:53:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-21,10:09:01,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-21,10:25:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-21,10:41:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-21,10:57:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-21,11:13:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-21,11:29:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-21,11:45:01,0.00000,N,0.00000,W,5.9,23.75,1,IN,IN
2017-Jun-21,12:01:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-21,12:17:01,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-21,12:33:01,0.00000,N,0.00000,W,5.9,24.75,1,IN,IN
2017-Jun-21,12:49:00,0.00000,N,0.00000,W,5.9,24.75,1,IN,IN
2017-Jun-21,13:05:00,0.00000,N,0.00000,W,5.9,25.25,1,IN,IN
2017-Jun-21,13:21:00,0.00000,N,0.00000,W,5.9,25.50,1,IN,IN
2017-Jun-21,13:37:00,0.00000,N,0.00000,W,5.9,25.50,1,IN,IN
2017-Jun-21,13:53:01,0.00000,N,0.00000,W,5.9,25.50,1,IN,IN
2017-Jun-21,14:09:00,0.00000,N,0.00000,W,5.9,25.25,1,IN,IN
2017-Jun-21,14:25:01,0.00000,N,0.00000,W,5.9,25.25,1,IN,IN
2017-Jun-21,14:41:00,0.00000,N,0.00000,W,5.9,25.00,1,IN,IN
2017-Jun-21,14:57:00,0.00000,N,0.00000,W,5.9,24.75,1,IN,IN
2017-Jun-21,15:13:01,0.00000,N,0.00000,W,5.9,24.75,1,IN,IN
2017-Jun-21,15:29:00,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-21,15:45:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-21,16:01:01,0.00000,N,0.00000,W,5.9,24.00,1,IN,IN
2017-Jun-21,16:17:00,0.00000,N,0.00000,W,5.9,23.75,1,IN,IN
2017-Jun-21,16:33:00,0.00000,N,0.00000,W,5.9,23.50,1,IN,IN
2017-Jun-21,16:49:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-21,17:05:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-21,17:21:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-21,17:37:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-21,17:53:01,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-21,18:09:01,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-21,18:25:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-21,18:41:01,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-21,18:57:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-21,19:13:01,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-21,19:29:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-21,19:45:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-21,20:01:01,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-21,20:17:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-21,20:33:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-21,20:49:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-21,21:05:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-21,21:21:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-21,21:37:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-21,21:53:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-21,22:09:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-21,22:25:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-21,22:41:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-21,22:57:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-21,23:13:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-21,23:29:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-21,23:45:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,00:01:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,00:17:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,00:33:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,00:49:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,01:05:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,01:21:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-22,01:37:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
